contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,gamma,theta,vega,rho
AAPL250919C00320000,AAPL,2025-09-19,320.0,call,0.17,0.17,0.15,5,0.2,18,0,3810,2025-04-17,0.30824,0.00085,-0.00458,0.04322,0.01023
AAPL250919P00320000,AAPL,2025-09-19,320.0,put,0.0,122.9,122.2,100,123.6,100,0,0,2025-04-17,0.60808,0.00316,-0.02802,0.31682,-1.22158
AAPL250919C00330000,AAPL,2025-09-19,330.0,call,0.13,0.15,0.12,22,0.17,15,0,1307,2025-04-17,0.32028,0.00072,-0.00418,0.03808,0.00883
AAPL250919P00330000,AAPL,2025-09-19,330.0,put,0.0,133.07,132.25,100,133.9,100,0,0,2025-04-17,0.64482,0.003,-0.03098,0.31864,-1.26355
AAPL250919C00340000,AAPL,2025-09-19,340.0,call,0.14,0.12,0.1,2,0.14,42,0,864,2025-04-17,0.32775,0.00058,-0.00352,0.03141,0.00708
AAPL250919P00340000,AAPL,2025-09-19,340.0,put,0.0,142.93,141.85,100,144.0,105,0,0,2025-04-17,0.67088,0.00284,-0.03149,0.31436,-1.30828
AAPL250919C00350000,AAPL,2025-09-19,350.0,call,0.09,0.09,0.07,33,0.11,29,10,3705,2025-04-17,0.33217,0.00045,-0.0028,0.0247,0.00539
AAPL250919P00350000,AAPL,2025-09-19,350.0,put,0.0,152.88,151.95,105,153.8,105,0,0,2025-04-17,0.69863,0.00271,-0.03261,0.31228,-1.3519
AAPL250919C00360000,AAPL,2025-09-19,360.0,call,0.07,0.08,0.06,28,0.11,40,0,664,2025-04-17,0.34223,0.00039,-0.00255,0.02195,0.00471
AAPL250919P00360000,AAPL,2025-09-19,360.0,put,0.0,162.85,162.05,105,163.65,105,0,0,2025-04-17,0.72622,0.0026,-0.03388,0.311,-1.39507
AAPL250919C00370000,AAPL,2025-09-19,370.0,call,0.12,0.07,0.06,1,0.09,1,0,115,2025-04-17,0.35107,0.00033,-0.0023,0.0193,0.00407
AAPL250919P00370000,AAPL,2025-09-19,370.0,put,0.0,172.95,172.25,100,173.65,100,0,0,2025-04-17,0.75716,0.00251,-0.0362,0.31257,-1.43694
AAPL250919C00380000,AAPL,2025-09-19,380.0,call,0.1,0.07,0.05,1,0.08,15,0,145,2025-04-17,0.36434,0.00031,-0.00232,0.01878,0.00394
AAPL250919P00380000,AAPL,2025-09-19,380.0,put,0.0,183.12,182.4,105,183.85,105,0,0,2025-04-17,0.78948,0.00243,-0.03906,0.31551,-1.47818
AAPL250919C00390000,AAPL,2025-09-19,390.0,call,0.04,0.06,0.04,1,0.07,46,700,3780,2025-04-17,0.37135,0.00027,-0.00205,0.01631,0.00336
AAPL250919P00390000,AAPL,2025-09-19,390.0,put,0.0,193.0,192.0,105,194.0,105,0,0,2025-04-17,0.81204,0.00234,-0.03955,0.31326,-1.52164
AAPL251017C00090000,AAPL,2025-10-17,90.0,call,0.0,109.15,107.85,105,110.45,105,0,0,2025-04-17,0.5183,0.00033,-0.01489,0.033,0.43173
AAPL251017P00090000,AAPL,2025-10-17,90.0,put,0.66,0.72,0.67,45,0.76,15,2,52,2025-04-17,0.61646,0.00055,-0.01063,0.06633,-0.02295
AAPL251017C00095000,AAPL,2025-10-17,95.0,call,0.0,104.53,103.1,105,105.95,105,0,0,2025-04-17,0.54589,0.00054,-0.01906,0.05684,0.44738
AAPL251017P00095000,AAPL,2025-10-17,95.0,put,0.86,0.85,0.81,9,0.9,21,15,10,2025-04-17,0.5968,0.00066,-0.01192,0.07708,-0.02736
AAPL251017C00100000,AAPL,2025-10-17,100.0,call,95.08,99.95,99.1,5,100.8,105,0,5,2025-04-17,0.55701,0.00074,-0.02308,0.07975,0.46243
AAPL251017P00100000,AAPL,2025-10-17,100.0,put,1.04,1.02,0.97,7,1.07,5,14,97,2025-04-17,0.58034,0.0008,-0.01351,0.09012,-0.03296
AAPL251017C00105000,AAPL,2025-10-17,105.0,call,0.0,94.65,93.6,105,95.7,55,0,0,2025-04-17,0.46433,0.00062,-0.01885,0.05588,0.49723
AAPL251017P00105000,AAPL,2025-10-17,105.0,put,1.21,1.2,1.15,34,1.25,6,4,265,2025-04-17,0.56281,0.00095,-0.01504,0.10381,-0.03904
AAPL251017C00110000,AAPL,2025-10-17,110.0,call,96.75,90.4,89.85,1,90.95,23,0,122,2025-04-17,0.51448,0.00102,-0.02624,0.10219,0.50196
AAPL251017P00110000,AAPL,2025-10-17,110.0,put,0.0,1.41,1.36,5,1.46,33,0,240,2025-04-17,0.54619,0.00112,-0.01668,0.11908,-0.04612
AAPL251017C00115000,AAPL,2025-10-17,115.0,call,87.5,85.75,85.2,1,86.3,21,0,88,2025-04-17,0.5029,0.00123,-0.02878,0.12026,0.51814
AAPL251017P00115000,AAPL,2025-10-17,115.0,put,1.7,1.67,1.62,14,1.72,35,325,195,2025-04-17,0.53171,0.00132,-0.01857,0.13675,-0.05472
AAPL251017C00120000,AAPL,2025-10-17,120.0,call,83.0,81.18,80.65,1,81.7,25,0,67,2025-04-17,0.49436,0.00148,-0.03176,0.14196,0.53202
AAPL251017P00120000,AAPL,2025-10-17,120.0,put,1.91,1.96,1.91,17,2.02,17,4,8368,2025-04-17,0.51708,0.00155,-0.02047,0.1557,-0.06439
AAPL251017C00125000,AAPL,2025-10-17,125.0,call,83.5,76.62,76.1,1,77.15,1,0,19,2025-04-17,0.48308,0.00174,-0.03452,0.16376,0.54527
AAPL251017P00125000,AAPL,2025-10-17,125.0,put,2.29,2.29,2.23,1,2.36,5,8,341,2025-04-17,0.50275,0.0018,-0.02242,0.1762,-0.07538
AAPL251017C00130000,AAPL,2025-10-17,130.0,call,80.35,72.17,71.75,7,72.6,1,0,124,2025-04-17,0.47485,0.00205,-0.0377,0.18925,0.55568
AAPL251017P00130000,AAPL,2025-10-17,130.0,put,2.66,2.69,2.63,16,2.75,20,149,452,2025-04-17,0.48994,0.00209,-0.02455,0.19903,-0.08834
AAPL251017C00135000,AAPL,2025-10-17,135.0,call,59.25,67.67,67.3,1,68.05,4,0,56,2025-04-17,0.46113,0.00237,-0.0402,0.21268,0.56662
AAPL251017P00135000,AAPL,2025-10-17,135.0,put,3.15,3.12,3.05,15,3.2,51,344,383,2025-04-17,0.47638,0.0024,-0.02657,0.22275,-0.10256
AAPL251017C00140000,AAPL,2025-10-17,140.0,call,56.5,63.28,62.95,1,63.6,1,0,41,2025-04-17,0.45016,0.00273,-0.04304,0.23941,0.57452
AAPL251017P00140000,AAPL,2025-10-17,140.0,put,3.4,3.62,3.55,7,3.7,17,9,663,2025-04-17,0.46357,0.00275,-0.02863,0.24825,-0.11884
AAPL251017C00145000,AAPL,2025-10-17,145.0,call,64.55,58.95,58.6,2,59.3,6,0,203,2025-04-17,0.43888,0.00313,-0.04578,0.26724,0.58051
AAPL251017P00145000,AAPL,2025-10-17,145.0,put,3.95,4.2,4.1,5,4.3,34,3,2527,2025-04-17,0.45153,0.00314,-0.03072,0.2754,-0.13741
AAPL251017C00150000,AAPL,2025-10-17,150.0,call,59.9,54.67,54.45,3,54.9,2,0,782,2025-04-17,0.42668,0.00356,-0.0483,0.2956,0.58478
AAPL251017P00150000,AAPL,2025-10-17,150.0,put,4.9,4.9,4.8,18,5.0,31,191,1972,2025-04-17,0.44116,0.00355,-0.03295,0.30455,-0.159
AAPL251017C00155000,AAPL,2025-10-17,155.0,call,51.1,50.6,50.25,2,50.95,6,2,200,2025-04-17,0.41891,0.00402,-0.05131,0.32753,0.58416
AAPL251017P00155000,AAPL,2025-10-17,155.0,put,5.51,5.7,5.6,18,5.8,18,28,822,2025-04-17,0.43125,0.00399,-0.03509,0.33457,-0.18321
AAPL251017C00160000,AAPL,2025-10-17,160.0,call,44.0,46.58,46.25,1,46.9,2,0,129,2025-04-17,0.4093,0.0045,-0.05388,0.35864,0.58192
AAPL251017P00160000,AAPL,2025-10-17,160.0,put,6.6,6.55,6.45,15,6.65,19,949,4559,2025-04-17,0.41997,0.00446,-0.03683,0.36413,-0.20917
AAPL251017C00165000,AAPL,2025-10-17,165.0,call,42.05,42.67,42.45,6,42.9,5,1,520,2025-04-17,0.39985,0.00501,-0.05622,0.38971,0.5768
AAPL251017P00165000,AAPL,2025-10-17,165.0,put,0.0,7.55,7.45,15,7.65,13,0,1820,2025-04-17,0.41022,0.00494,-0.03855,0.39433,-0.23864
AAPL251017C00170000,AAPL,2025-10-17,170.0,call,37.8,38.9,38.55,6,39.25,4,2,89,2025-04-17,0.39101,0.00553,-0.05836,0.42037,0.56842
AAPL251017P00170000,AAPL,2025-10-17,170.0,put,8.3,8.72,8.6,12,8.85,12,302,1742,2025-04-17,0.40168,0.00543,-0.04014,0.42427,-0.27158
AAPL251017C00175000,AAPL,2025-10-17,175.0,call,36.5,35.2,34.95,2,35.45,5,2,724,2025-04-17,0.3808,0.00606,-0.05994,0.44926,0.5578
AAPL251017P00175000,AAPL,2025-10-17,175.0,put,10.0,10.0,9.85,15,10.15,10,399,1694,2025-04-17,0.39284,0.00592,-0.04132,0.45267,-0.3072
AAPL251017C00180000,AAPL,2025-10-17,180.0,call,29.5,31.65,31.3,2,32.0,20,0,398,2025-04-17,0.37104,0.0066,-0.06117,0.47645,0.54377
AAPL251017P00180000,AAPL,2025-10-17,180.0,put,11.02,11.43,11.25,30,11.6,8,7,3861,2025-04-17,0.38415,0.00641,-0.0421,0.47906,-0.3458
AAPL251017C00185000,AAPL,2025-10-17,185.0,call,26.2,28.32,27.95,6,28.7,21,0,302,2025-04-17,0.36281,0.0071,-0.06213,0.50121,0.52585
AAPL251017P00185000,AAPL,2025-10-17,185.0,put,12.45,12.95,12.8,5,13.1,22,51,2536,2025-04-17,0.3744,0.0069,-0.04226,0.50259,-0.38684
AAPL251017C00190000,AAPL,2025-10-17,190.0,call,25.3,25.17,24.9,2,25.45,3,91,487,2025-04-17,0.35488,0.00757,-0.06259,0.52234,0.5048
AAPL251017P00190000,AAPL,2025-10-17,190.0,put,14.7,14.8,14.65,12,14.95,5,179,6009,2025-04-17,0.36799,0.00731,-0.04236,0.52299,-0.4321
AAPL251017C00195000,AAPL,2025-10-17,195.0,call,22.56,22.25,22.1,19,22.4,10,87,485,2025-04-17,0.34787,0.00796,-0.0626,0.539,0.48062
AAPL251017P00195000,AAPL,2025-10-17,195.0,put,16.65,16.77,16.6,12,16.95,11,125,1354,2025-04-17,0.36068,0.00768,-0.04177,0.53901,-0.47953
AAPL251017C00200000,AAPL,2025-10-17,200.0,call,19.05,19.45,19.3,5,19.6,7,93,2110,2025-04-17,0.33995,0.00832,-0.06187,0.55042,0.4541
AAPL251017P00200000,AAPL,2025-10-17,200.0,put,19.0,18.95,18.8,10,19.1,6,286,7462,2025-04-17,0.35397,0.00799,-0.04067,0.5501,-0.52945
AAPL251017C00205000,AAPL,2025-10-17,205.0,call,16.72,16.85,16.7,21,17.0,13,80,633,2025-04-17,0.33202,0.00861,-0.0605,0.55598,0.42514
AAPL251017P00205000,AAPL,2025-10-17,205.0,put,21.65,21.35,21.15,5,21.55,9,42,677,2025-04-17,0.34787,0.00821,-0.03907,0.55576,-0.58142
AAPL251017C00210000,AAPL,2025-10-17,210.0,call,14.7,14.47,14.35,8,14.6,10,99,1499,2025-04-17,0.3247,0.00879,-0.05857,0.55511,0.39408
AAPL251017P00210000,AAPL,2025-10-17,210.0,put,23.9,23.92,23.7,24,24.15,12,43,3513,2025-04-17,0.34162,0.00836,-0.03684,0.55562,-0.63496
AAPL251017C00215000,AAPL,2025-10-17,215.0,call,12.45,12.25,12.1,9,12.4,14,190,674,2025-04-17,0.31662,0.00889,-0.0559,0.54734,0.36124
AAPL251017P00215000,AAPL,2025-10-17,215.0,put,26.38,26.85,26.6,6,27.1,3,7,1311,2025-04-17,0.33842,0.00835,-0.03453,0.5498,-0.6892
AAPL251017C00220000,AAPL,2025-10-17,220.0,call,10.6,10.35,10.25,12,10.45,11,194,1678,2025-04-17,0.31068,0.00882,-0.05299,0.53293,0.32781
AAPL251017P00220000,AAPL,2025-10-17,220.0,put,0.0,29.62,29.05,8,30.2,8,0,1830,2025-04-17,0.32882,0.0084,-0.03063,0.53722,-0.74551
AAPL251017C00225000,AAPL,2025-10-17,225.0,call,8.75,8.55,8.4,5,8.7,38,182,2750,2025-04-17,0.3029,0.00868,-0.04925,0.51123,0.2932
AAPL251017P00225000,AAPL,2025-10-17,225.0,put,0.0,33.3,32.9,71,33.7,86,0,765,2025-04-17,0.33309,0.00807,-0.0287,0.52265,-0.79735
AAPL251017C00230000,AAPL,2025-10-17,230.0,call,7.3,7.08,6.95,11,7.2,12,125,2711,2025-04-17,0.29772,0.00836,-0.04555,0.48435,0.25996
AAPL251017P00230000,AAPL,2025-10-17,230.0,put,0.0,36.98,36.6,10,37.35,49,0,1293,2025-04-17,0.33446,0.00775,-0.02599,0.50413,-0.84867
AAPL251017C00235000,AAPL,2025-10-17,235.0,call,6.0,5.83,5.75,6,5.9,74,204,1266,2025-04-17,0.2933,0.00794,-0.0417,0.45297,0.22818
AAPL251017P00235000,AAPL,2025-10-17,235.0,put,41.25,40.7,40.25,51,41.15,13,3,1083,2025-04-17,0.33385,0.00742,-0.02267,0.48184,-0.89953
AAPL251017C00240000,AAPL,2025-10-17,240.0,call,4.75,4.72,4.65,6,4.8,12,99,3723,2025-04-17,0.28842,0.00744,-0.03755,0.41723,0.19753
AAPL251017P00240000,AAPL,2025-10-17,240.0,put,44.56,44.95,44.65,11,45.25,1,2,804,2025-04-17,0.34193,0.00697,-0.02095,0.46332,-0.94382
AAPL251017C00245000,AAPL,2025-10-17,245.0,call,3.7,3.77,3.65,50,3.9,10,58,1099,2025-04-17,0.28339,0.00686,-0.03327,0.37824,0.16854
AAPL251017P00245000,AAPL,2025-10-17,245.0,put,0.0,49.33,48.45,180,50.2,180,0,346,2025-04-17,0.35092,0.00653,-0.01941,0.44565,-0.98545
AAPL251017C00250000,AAPL,2025-10-17,250.0,call,3.2,3.06,2.97,12,3.15,7,68,2519,2025-04-17,0.28111,0.00624,-0.02962,0.34123,0.14402
AAPL251017P00250000,AAPL,2025-10-17,250.0,put,0.0,53.7,53.3,96,54.1,57,0,852,2025-04-17,0.35824,0.00613,-0.01753,0.42713,-1.0262
AAPL251017C00255000,AAPL,2025-10-17,255.0,call,2.42,2.44,2.36,35,2.52,19,76,2411,2025-04-17,0.27821,0.0056,-0.02592,0.30325,0.12136
AAPL251017P00255000,AAPL,2025-10-17,255.0,put,0.0,58.67,57.95,105,59.4,105,0,193,2025-04-17,0.37836,0.00571,-0.01844,0.42045,-1.05752
AAPL251017C00260000,AAPL,2025-10-17,260.0,call,1.99,1.95,1.9,15,2.01,16,141,1624,2025-04-17,0.27608,0.00498,-0.02256,0.26722,0.10174
AAPL251017P00260000,AAPL,2025-10-17,260.0,put,0.0,63.08,61.5,100,64.65,105,0,109,2025-04-17,0.3843,0.00539,-0.01635,0.40268,-1.09586
AAPL251017C00265000,AAPL,2025-10-17,265.0,call,1.58,1.57,1.51,29,1.63,18,123,1482,2025-04-17,0.27516,0.00439,-0.01967,0.2348,0.08544
AAPL251017P00265000,AAPL,2025-10-17,265.0,put,0.0,68.5,67.25,105,69.75,105,0,0,2025-04-17,0.41418,0.00505,-0.01958,0.40703,-1.11916
AAPL251017C00270000,AAPL,2025-10-17,270.0,call,1.21,1.27,1.21,54,1.34,24,1,644,2025-04-17,0.27486,0.00384,-0.01713,0.20553,0.07172
AAPL251017P00270000,AAPL,2025-10-17,270.0,put,0.0,73.08,71.95,105,74.2,105,0,0,2025-04-17,0.42272,0.00479,-0.0182,0.39387,-1.1536
AAPL251017C00275000,AAPL,2025-10-17,275.0,call,0.96,1.04,0.99,20,1.08,27,1,1117,2025-04-17,0.27531,0.00336,-0.01496,0.17989,0.06041
AAPL251017P00275000,AAPL,2025-10-17,275.0,put,0.0,78.08,76.25,8,79.9,8,0,0,2025-04-17,0.44132,0.00455,-0.01911,0.39033,-1.18168
AAPL251017C00280000,AAPL,2025-10-17,280.0,call,0.9,0.84,0.81,41,0.88,38,54,3243,2025-04-17,0.27531,0.00291,-0.01292,0.15589,0.05043
AAPL251017P00280000,AAPL,2025-10-17,280.0,put,0.0,83.0,81.4,105,84.6,105,0,0,2025-04-17,0.45732,0.00433,-0.01951,0.38538,-1.21047
AAPL251017C00285000,AAPL,2025-10-17,285.0,call,0.72,0.7,0.66,28,0.73,22,10,453,2025-04-17,0.27699,0.00254,-0.01138,0.13691,0.04291
AAPL251017P00285000,AAPL,2025-10-17,285.0,put,0.0,88.1,87.0,105,89.2,105,0,15,2025-04-17,0.4776,0.00414,-0.02095,0.38475,-1.23656
AAPL251017C00290000,AAPL,2025-10-17,290.0,call,0.59,0.58,0.55,27,0.61,34,5,2159,2025-04-17,0.27836,0.00221,-0.00995,0.11957,0.03634
AAPL251017P00290000,AAPL,2025-10-17,290.0,put,0.0,93.03,91.9,105,94.15,105,0,0,2025-04-17,0.49299,0.00397,-0.02136,0.38069,-1.26459
AAPL251017C00295000,AAPL,2025-10-17,295.0,call,0.47,0.48,0.44,5,0.52,36,0,3252,2025-04-17,0.27958,0.00191,-0.00867,0.104,0.03069
AAPL251017P00295000,AAPL,2025-10-17,295.0,put,0.0,98.35,97.55,105,99.15,105,0,0,2025-04-17,0.5183,0.00382,-0.02407,0.38514,-1.28762
AAPL251017C00300000,AAPL,2025-10-17,300.0,call,0.34,0.41,0.38,33,0.44,55,3,6420,2025-04-17,0.28217,0.00168,-0.00772,0.09205,0.0265
AAPL251017P00300000,AAPL,2025-10-17,300.0,put,0.0,102.85,101.8,105,103.9,105,0,0,2025-04-17,0.5218,0.00367,-0.02191,0.37276,-1.32019
AAPL251017C00305000,AAPL,2025-10-17,305.0,call,0.53,0.34,0.31,11,0.38,47,0,130,2025-04-17,0.28339,0.00145,-0.00671,0.07988,0.0224
AAPL251017P00305000,AAPL,2025-10-17,305.0,put,0.0,107.95,106.6,105,109.3,105,0,0,2025-04-17,0.5407,0.00355,-0.0233,0.37319,-1.34542
AAPL251017C00310000,AAPL,2025-10-17,310.0,call,0.28,0.31,0.27,60,0.34,6,0,141,2025-04-17,0.28858,0.00131,-0.00629,0.07368,0.02034
AAPL251017P00310000,AAPL,2025-10-17,310.0,put,0.0,112.82,111.6,100,114.05,100,0,0,2025-04-17,0.5532,0.00343,-0.02328,0.36899,-1.37315
AAPL251017C00315000,AAPL,2025-10-17,315.0,call,0.29,0.24,0.2,42,0.29,29,0,389,2025-04-17,0.28675,0.00109,-0.00515,0.06086,0.01628
AAPL251017P00315000,AAPL,2025-10-17,315.0,put,0.0,118.38,117.5,105,119.25,105,0,0,2025-04-17,0.58384,0.00334,-0.02749,0.37899,-1.39309
AAPL251017C00320000,AAPL,2025-10-17,320.0,call,0.23,0.23,0.21,5,0.26,14,10,798,2025-04-17,0.29345,0.00102,-0.00501,0.05797,0.01536
AAPL251017P00320000,AAPL,2025-10-17,320.0,put,0.0,122.85,121.8,105,123.9,105,0,0,2025-04-17,0.58491,0.00323,-0.02495,0.36709,-1.4249
AAPL251017C00325000,AAPL,2025-10-17,325.0,call,0.31,0.2,0.16,30,0.23,32,0,128,2025-04-17,0.29604,0.0009,-0.0045,0.05166,0.01343
AAPL251017P00325000,AAPL,2025-10-17,325.0,put,0.0,128.07,126.65,105,129.5,105,0,0,2025-04-17,0.6061,0.00314,-0.0271,0.3706,-1.44835
AAPL251017C00330000,AAPL,2025-10-17,330.0,call,0.17,0.16,0.15,42,0.18,10,0,285,2025-04-17,0.29544,0.00076,-0.00377,0.04346,0.01102
AAPL251017P00330000,AAPL,2025-10-17,330.0,put,0.0,132.93,131.85,100,134.0,100,0,0,2025-04-17,0.61707,0.00306,-0.02694,0.36685,-1.47562
AAPL251017C00335000,AAPL,2025-10-17,335.0,call,0.26,0.16,0.14,1,0.18,1,0,11,2025-04-17,0.30306,0.00072,-0.00379,0.04268,0.01077
AAPL251017P00335000,AAPL,2025-10-17,335.0,put,0.0,138.07,136.65,100,139.5,100,0,0,2025-04-17,0.63552,0.00298,-0.02856,0.36884,-1.49985
AAPL251017C00340000,AAPL,2025-10-17,340.0,call,0.19,0.15,0.13,1,0.17,1,0,34,2025-04-17,0.30809,0.00067,-0.00361,0.0401,0.01002
AAPL251017P00340000,AAPL,2025-10-17,340.0,put,0.0,142.95,141.75,100,144.15,100,0,0,2025-04-17,0.64665,0.00291,-0.02852,0.36585,-1.52664
AAPL251017C00345000,AAPL,2025-10-17,345.0,call,0.19,0.14,0.12,1,0.15,1,0,68,2025-04-17,0.31281,0.00062,-0.00343,0.03759,0.0093
AAPL251017P00345000,AAPL,2025-10-17,345.0,put,0.0,148.3,146.8,100,149.8,100,0,0,2025-04-17,0.67027,0.00285,-0.03145,0.37185,-1.54877
AAPL251017C00350000,AAPL,2025-10-17,350.0,call,0.09,0.12,0.11,1,0.14,45,0,35,2025-04-17,0.31418,0.00054,-0.00304,0.03315,0.00806
AAPL251017P00350000,AAPL,2025-10-17,350.0,put,0.0,153.07,151.9,100,154.25,100,0,0,2025-04-17,0.67805,0.00278,-0.03071,0.36711,-1.57641
AAPL251017C00355000,AAPL,2025-10-17,355.0,call,0.19,0.11,0.1,1,0.12,2,0,40,2025-04-17,0.31784,0.0005,-0.00283,0.03063,0.00736
AAPL251017P00355000,AAPL,2025-10-17,355.0,put,0.0,157.93,156.65,105,159.2,105,0,0,2025-04-17,0.68796,0.00272,-0.0305,0.36408,-1.60311
AAPL251017C00360000,AAPL,2025-10-17,360.0,call,0.11,0.1,0.08,42,0.11,1000,2,136,2025-04-17,0.32104,0.00045,-0.00262,0.02812,0.00668
AAPL251017P00360000,AAPL,2025-10-17,360.0,put,0.0,162.8,161.95,105,163.65,105,0,0,2025-04-17,0.69786,0.00266,-0.03033,0.36131,-1.62964
AAPL251017C00370000,AAPL,2025-10-17,370.0,call,0.09,0.09,0.07,42,0.11,23,3,519,2025-04-17,0.33019,0.00039,-0.00242,0.02528,0.00592
AAPL251017P00370000,AAPL,2025-10-17,370.0,put,0.0,172.95,171.8,105,174.1,105,0,0,2025-04-17,0.7285,0.00257,-0.03268,0.36373,-1.67868
AAPL251219C00005000,AAPL,2025-12-19,5.0,call,192.84,192.0,190.3,100,193.7,100,5,238,2025-04-17,0.06333,0.0,-0.00058,0.0,0.03273
AAPL251219P00005000,AAPL,2025-12-19,5.0,put,0.0,0.01,0.0,0,0.07,4,0,2818,2025-04-17,1.47589,0.0,-0.00023,0.00079,-0.00023
AAPL251219C00010000,AAPL,2025-12-19,10.0,call,192.35,187.03,185.0,1,189.05,6,0,14,2025-04-17,0.06168,0.0,-0.00115,0.0,0.06546
AAPL251219P00010000,AAPL,2025-12-19,10.0,put,0.0,0.02,0.01,50,0.03,20,0,39,2025-04-17,1.25364,1e-05,-0.00044,0.00174,-0.00052
AAPL251219C00015000,AAPL,2025-12-19,15.0,call,181.6,182.03,180.0,7,184.05,7,0,41,2025-04-17,0.06003,0.0,-0.00173,0.0,0.09819
AAPL251219P00015000,AAPL,2025-12-19,15.0,put,0.0,0.01,0.0,0,0.07,10,0,1,2025-04-17,1.01432,0.0,-0.00024,0.00121,-0.00033
AAPL251219C00020000,AAPL,2025-12-19,20.0,call,204.6,177.18,175.15,6,179.2,6,0,4,2025-04-17,0.05838,0.0,-0.0023,0.0,0.13092
AAPL251219P00020000,AAPL,2025-12-19,20.0,put,0.0,0.04,0.01,5,0.08,6,0,42,2025-04-17,1.01767,1e-05,-0.0008,0.00397,-0.00121
AAPL251219C00025000,AAPL,2025-12-19,25.0,call,221.35,172.3,170.25,7,174.35,7,0,1,2025-04-17,0.05673,0.0,-0.00288,0.0,0.16365
AAPL251219P00025000,AAPL,2025-12-19,25.0,put,0.0,0.03,0.01,25,0.05,10,0,0,2025-04-17,0.89252,2e-05,-0.00063,0.00358,-0.00104
AAPL251219C00030000,AAPL,2025-12-19,30.0,call,151.4,167.45,165.4,6,169.5,6,0,3,2025-04-17,0.05508,0.0,-0.00346,0.0,0.19638
AAPL251219P00030000,AAPL,2025-12-19,30.0,put,0.05,0.07,0.05,35,0.09,43,5,105,2025-04-17,0.88612,3e-05,-0.00129,0.00737,-0.00232
AAPL251219C00035000,AAPL,2025-12-19,35.0,call,146.45,162.6,160.55,7,164.65,100,0,2,2025-04-17,0.05343,0.0,-0.00403,0.0,0.22911
AAPL251219P00035000,AAPL,2025-12-19,35.0,put,0.0,0.09,0.06,20,0.12,35,0,1,2025-04-17,0.83719,4e-05,-0.00158,0.00963,-0.00308
AAPL251219C00040000,AAPL,2025-12-19,40.0,call,174.62,157.6,156.1,100,159.1,100,0,0,2025-04-17,0.05178,0.0,-0.00461,0.0,0.26184
AAPL251219P00040000,AAPL,2025-12-19,40.0,put,0.0,0.14,0.1,36,0.17,42,0,2571,2025-04-17,0.81478,7e-05,-0.00228,0.01425,-0.00476
AAPL251219C00045000,AAPL,2025-12-19,45.0,call,159.75,152.82,150.9,7,154.75,100,0,0,2025-04-17,0.05014,0.0,-0.00518,0.0,0.29456
AAPL251219P00045000,AAPL,2025-12-19,45.0,put,0.0,0.17,0.13,35,0.2,6,0,240,2025-04-17,0.77484,9e-05,-0.00266,0.01755,-0.00596
AAPL251219C00050000,AAPL,2025-12-19,50.0,call,153.91,148.43,147.2,100,149.65,100,0,247,2025-04-17,0.55168,2e-05,-0.00604,0.00262,0.32661
AAPL251219P00050000,AAPL,2025-12-19,50.0,put,0.0,0.21,0.17,33,0.24,7,0,6671,2025-04-17,0.74161,0.00011,-0.00314,0.02172,-0.00753
AAPL251219C00055000,AAPL,2025-12-19,55.0,call,148.26,143.3,141.65,105,144.95,105,0,119,2025-04-17,0.04684,0.0,-0.00634,0.0,0.36002
AAPL251219P00055000,AAPL,2025-12-19,55.0,put,0.0,0.26,0.22,36,0.3,23,0,628,2025-04-17,0.7128,0.00014,-0.00371,0.02678,-0.00949
AAPL251219C00060000,AAPL,2025-12-19,60.0,call,137.5,138.25,137.3,105,139.2,105,1,214,2025-04-17,0.04519,0.0,-0.00691,0.0,0.39275
AAPL251219P00060000,AAPL,2025-12-19,60.0,put,0.3,0.32,0.29,26,0.35,36,5,394,2025-04-17,0.68674,0.00018,-0.00436,0.0327,-0.01185
AAPL251219C00065000,AAPL,2025-12-19,65.0,call,134.45,133.78,132.65,105,134.9,105,0,338,2025-04-17,0.04354,0.0,-0.00749,0.0,0.42548
AAPL251219P00065000,AAPL,2025-12-19,65.0,put,0.38,0.39,0.36,25,0.42,36,1,2201,2025-04-17,0.66265,0.00023,-0.00506,0.03949,-0.01464
AAPL251219C00070000,AAPL,2025-12-19,70.0,call,129.9,128.95,128.1,105,129.8,105,0,830,2025-04-17,0.04189,0.0,-0.00807,0.0,0.45821
AAPL251219P00070000,AAPL,2025-12-19,70.0,put,0.47,0.47,0.44,33,0.51,36,5,1270,2025-04-17,0.63994,0.00028,-0.00582,0.04714,-0.01788
AAPL251219C00075000,AAPL,2025-12-19,75.0,call,123.95,124.38,123.1,105,125.65,105,0,256,2025-04-17,0.54589,0.00023,-0.01206,0.03256,0.47966
AAPL251219P00075000,AAPL,2025-12-19,75.0,put,0.55,0.57,0.53,28,0.61,36,70,3682,2025-04-17,0.61997,0.00035,-0.0067,0.05624,-0.02188
AAPL251219C00080000,AAPL,2025-12-19,80.0,call,114.82,118.97,117.75,105,120.2,105,0,212,2025-04-17,0.03859,0.0,-0.00922,0.0,0.52367
AAPL251219P00080000,AAPL,2025-12-19,80.0,put,0.0,0.68,0.64,27,0.72,36,0,2450,2025-04-17,0.60031,0.00042,-0.00761,0.06619,-0.02638
